,premise,hypothesis,label
14,<t> A woman is painting a man's face </t> <g> ( <pointer:0> paint-02 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> face :part-of ( <pointer:3> man ) ) )  , ( <pointer:0> paint-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> face :part-of ( <pointer:3> man ) ) ) </g>  <t> A man's face is being painted by a woman </t>,0
15,<t> A small monkey is walking through water </t> <g> ( <pointer:0> walk-01 :ARG0 ( <pointer:1> monkey :mod ( <pointer:2> small ) ) :ARG2 ( <pointer:3> water ) )  , ( <pointer:0> wade-01 :polarity - :ARG0 ( <pointer:1> monkey ) :ARG1 ( <pointer:2> marsh ) ) </g>  <t> There is no monkey wading through a marsh </t>,1
16,<t> A boy is studying a calendar </t> <g> ( <pointer:0> study-01 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> calendar ) )  , ( <pointer:0> stare-01 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> calendar ) ) </g>  <t> A boy is staring at a calendar </t>,0
17,<t> A race car driver is standing up and is fiercely pointing his hand at the sky </t> <g> ( <pointer:0> and :op1 ( <pointer:1> stand-up-07 :ARG1 ( <pointer:2> person :ARG0-of ( <pointer:3> drive-01 :ARG1 ( <pointer:4> car :mod ( <pointer:5> race ) ) ) ) ) :op2 ( <pointer:6> point-01 :ARG0 <pointer:2> :ARG1 ( <pointer:7> hand :part-of <pointer:2> ) :ARG2 ( <pointer:8> sky ) :manner ( <pointer:9> fierce ) ) )  , ( <pointer:0> and :op1 ( <pointer:1> stand-up-07 :ARG1 ( <pointer:2> person :ARG0-of ( <pointer:3> drive-01 :ARG1 ( <pointer:4> car :mod ( <pointer:5> race ) ) ) ) ) :op2 ( <pointer:6> point-01 :ARG0 <pointer:2> :ARG1 ( <pointer:7> hand :part-of <pointer:2> ) :ARG2 ( <pointer:8> sky ) ) ) </g>  <t> A race car driver is standing up and pointing his hand at the sky </t>,0
18,<t> A fish is being sliced by a man </t> <g> ( <pointer:0> slice-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> fish ) )  , ( <pointer:0> jump-03 :ARG0 ( <pointer:1> cat ) :destination ( <pointer:2> box ) ) </g>  <t> A cat is jumping into a box </t>,1
19,<t> People are sitting against a wall </t> <g> ( <pointer:0> sit-01 :ARG1 ( <pointer:1> person ) :ARG2 ( <pointer:2> against :op1 ( <pointer:3> wall ) ) )  , ( <pointer:0> sit-01 :ARG1 ( <pointer:1> adult :quant 5 ) :ARG2 ( <pointer:2> step :consist-of ( <pointer:3> stone ) ) ) </g>  <t> Five adults are sitting on stone steps </t>,1
20,<t> A man is wearing a hard hat and dancing </t> <g> ( <pointer:0> and :op1 ( <pointer:1> wear-01 :ARG0 ( <pointer:2> man ) :ARG1 ( <pointer:3> hat :mod ( <pointer:4> hard ) ) ) :op2 ( <pointer:5> dance-01 :ARG0 <pointer:2> ) )  , ( <pointer:0> dance-01 :ARG0 ( <pointer:1> man :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> hat :mod ( <pointer:4> hard ) ) ) ) ) </g>  <t> A man with a hard hat is dancing </t>,0
21,<t> A monkey is kicking a person </t> <g> ( <pointer:0> kick-01 :ARG0 ( <pointer:1> monkey ) :ARG1 ( <pointer:2> person ) )  , ( <pointer:0> kick-01 :ARG0 ( <pointer:1> monkey ) :ARG1 ( <pointer:2> person ) ) </g>  <t> A person is being kicked by a monkey </t>,0
22,<t> A boy is jumping off the side of a stone water fountain in front of a building </t> <g> ( <pointer:0> jump-03 :ARG0 ( <pointer:1> boy ) :source ( <pointer:2> side :part-of ( <pointer:3> fountain :mod ( <pointer:4> water ) :consist-of ( <pointer:5> stone ) :location ( <pointer:6> in-front-of :op1 ( <pointer:7> building ) ) ) ) )  , ( <pointer:0> jump-03 :ARG0 ( <pointer:1> boy :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> shirt :ARG1-of ( <pointer:4> stripe-01 ) ) ) ) :location ( <pointer:5> behind :op1 ( <pointer:6> fountain :mod ( <pointer:7> water ) ) ) ) </g>  <t> A boy in a striped shirt is jumping behind a water fountain </t>,1
23,"<t> A young man in a white shirt and gold and black hat is sitting with crossed legs </t> <g> ( <pointer:0> sit-01 :ARG1 ( <pointer:1> man :mod ( <pointer:2> young ) :ARG0-of ( <pointer:3> wear-01 :ARG1 ( <pointer:4> and :op1 ( <pointer:5> shirt :ARG1-of ( <pointer:6> white-03 ) ) :op2 ( <pointer:7> hat :mod ( <pointer:8> gold ) :ARG1-of ( <pointer:9> black-04 ) ) ) ) :ARG0-of ( <pointer:10> have-03 :ARG1 ( <pointer:11> leg :ARG1-of ( <pointer:12> cross-01 ) ) ) ) ) "","," ( <pointer:0> sit-01 :ARG1 ( <pointer:1> person :mod ( <pointer:2> young ) :ARG0-of ( <pointer:3> wear-01 :ARG1 ( <pointer:4> and :op1 ( <pointer:5> shirt :ARG1-of ( <pointer:6> white-03 ) ) :op2 ( <pointer:7> hat :mod ( <pointer:8> gold ) :ARG1-of ( <pointer:9> black-04 ) ) ) ) :ARG0-of ( <pointer:10> have-03 :ARG1 ( <pointer:11> leg :ARG1-of ( <pointer:12> cross-01 ) ) ) ) ) </g>"", <t> A young person in a white shirt and gold and black hat is sitting with crossed legs </t>",0
24,<t> A man is playing a large flute </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> flute :mod ( <pointer:3> large ) ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> flute :mod ( <pointer:3> large ) ) ) </g>  <t> A large flute is being played by a man </t>,0
25,<t> The loud man is not allowed to play the guitar </t> <g> ( <pointer:0> allow-01 :polarity - :ARG1 ( <pointer:1> play-11 :ARG0 ( <pointer:2> man :mod ( <pointer:3> loud ) ) :ARG1 ( <pointer:4> guitar ) ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> flute ) ) </g>  <t> A flute is being played by a man </t>,1
26,<t> A woman in a bikini is pulling a cat on a leash at the beach </t> <g> ( <pointer:0> pull-01 :ARG0 ( <pointer:1> woman :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> bikini ) ) ) :ARG1 ( <pointer:4> cat ) :location ( <pointer:5> beach ) :manner ( <pointer:6> leash ) )  , ( <pointer:0> stand-01 :ARG1 ( <pointer:1> woman :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> dog :ARG1-of ( <pointer:4> leash-01 ) ) ) ) :ARG2 ( <pointer:5> beach ) ) </g>  <t> A woman is standing at the beach with a dog on a leash </t>,1
27,<t> The man is operating a stenograph </t> <g> ( <pointer:0> operate-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> stenograph ) )  , ( <pointer:0> type-01 :ARG0 ( <pointer:1> man ) :instrument ( <pointer:2> machine :ARG1-of ( <pointer:3> use-01 :ARG2 ( <pointer:4> stenograph-01 ) ) ) ) </g>  <t> A man is typing on a machine used for stenography </t>,0
28,<t> One man is turning on the microwave </t> <g> ( <pointer:0> turn-on-13 :ARG0 ( <pointer:1> man :quant 1 ) :ARG1 ( <pointer:2> microwave ) )  , ( <pointer:0> push-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> button :part-of ( <pointer:3> microwave ) ) ) </g>  <t> A man is pushing the buttons of a microwave </t>,0
29,<t> Five kids are standing close together and none of the kids has a gun </t> <g> ( <pointer:0> and :op1 ( <pointer:1> stand-01 :ARG1 ( <pointer:2> kid :quant 5 ) :manner ( <pointer:3> together :ARG1-of ( <pointer:4> close-10 ) ) ) :op2 ( <pointer:5> have-03 :polarity - :ARG0 <pointer:2> :ARG1 ( <pointer:6> gun ) ) )  , ( <pointer:0> stand-01 :ARG1 ( <pointer:1> child :quant 5 ) :ARG2 ( <pointer:2> in-front-of :op1 ( <pointer:3> hut :consist-of ( <pointer:4> wood ) ) ) ) </g>  <t> Five children are standing in front of a wooden hut </t>,1
30,<t> A man is singing passionately </t> <g> ( <pointer:0> sing-01 :ARG0 ( <pointer:1> man ) :manner ( <pointer:2> passionate ) )  , ( <pointer:0> sing-01 :ARG0 ( <pointer:1> man ) ) </g>  <t> A man is singing </t>,0
31,<t> A man is running on the road </t> <g> ( <pointer:0> run-02 :ARG0 ( <pointer:1> man ) :location ( <pointer:2> road ) )  , ( <pointer:0> run-02 :ARG0 ( <pointer:1> man ) :location ( <pointer:2> road ) ) </g>  <t> The man is running on the road </t>,0
32,"<t> A man with equipment used for climbing is hanging from a white, vertical rock. </t> <g> ( <pointer:0> hanging-07 :ARG1 ( <pointer:1> man :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> equipment :ARG1-of ( <pointer:4> use-01 :ARG2 ( <pointer:5> climb-01 :ARG0 <pointer:1> ) ) ) ) ) :ARG2 ( <pointer:6> thing :ARG1-of ( <pointer:7> white-03 ) ) )  ", ( <pointer:0> rock :mod ( <pointer:1> vertical ) ) </g>  <t> A woman with pigtails is climbing a rock wall </t>,1
33,"<t> A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain </t> <g> ( <pointer:0> splash-01 :ARG0 ( <pointer:1> fountain :mod ( <pointer:2> city ) ) :ARG1 ( <pointer:3> and :op1 ( <pointer:4> girl :mod ( <pointer:5> little ) ) :op2 ( <pointer:6> woman :ARG0-of ( <pointer:7> wear-01 :ARG1 ( <pointer:8> shirt :mod ( <pointer:9> yellow ) ) ) ) ) ) "","," ( <pointer:0> and :op1 ( <pointer:1> play-01 :ARG0 ( <pointer:2> girl :mod ( <pointer:3> young ) ) :location ( <pointer:4> edge :part-of ( <pointer:5> fountain ) ) ) :op2 ( <pointer:6> watch-01 :ARG0 ( <pointer:7> woman :ARG1-of ( <pointer:8> have-degree-91 :ARG2 ( <pointer:9> old ) :ARG3 ( <pointer:10> more ) ) ) :ARG1 <pointer:2> ) ) </g>"", <t> The young girl is playing on the edge of a fountain and an older woman is watching her </t>",1
34,<t> A dog is playing on the green grass </t> <g> ( <pointer:0> play-01 :ARG0 ( <pointer:1> dog ) :location ( <pointer:2> grass :ARG1-of ( <pointer:3> green-02 ) ) )  , ( <pointer:0> play-01 :ARG0 ( <pointer:1> cat :ARG1-of ( <pointer:2> white-03 ) :part ( <pointer:3> brown ) ) :location ( <pointer:4> grass ) ) </g>  <t> A brown and white cat is playing on the grass </t>,1
35,<t> A person in a pink jacket is running onto the field </t> <g> ( <pointer:0> run-02 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> jacket :ARG1-of ( <pointer:4> pink-04 ) ) ) ) :destination ( <pointer:5> field ) )  , ( <pointer:0> run-02 :ARG0 ( <pointer:1> person :ARG1-of ( <pointer:2> pink-04 ) ) :destination ( <pointer:3> field ) ) </g>  <t> A person in pink is running onto the field </t>,0
36,<t> A man is slicing a potato into pieces </t> <g> ( <pointer:0> slice-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> potato ) :ARG2 ( <pointer:3> piece ) )  , ( <pointer:0> cut-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> potato ) :ARG3 ( <pointer:3> piece ) ) </g>  <t> A man is cutting a potato into pieces </t>,0
37,<t> A skateboarder is jumping in the air </t> <g> ( <pointer:0> jump-03 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> skate-01 ) ) :destination ( <pointer:3> air ) )  , ( <pointer:0> trick-01 :ARG0 ( <pointer:1> man :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> shirt :ARG1-of ( <pointer:4> red-02 ) ) ) ) :instrument ( <pointer:5> skateboard ) ) </g>  <t> A man in a red shirt is doing a trick with the skateboard </t>,1
38,<t> A man is playing the guitar </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> guitar ) )  , ( <pointer:0> put-on-08 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> lipstick ) ) </g>  <t> A woman is putting on lipstick </t>,1
39,<t> The south African plane is flying in a blue sky </t> <g> ( <pointer:0> fly-01 :ARG1 ( <pointer:1> plane :mod ( <pointer:2> country :wiki <lit> South Africa </lit> :name ( <pointer:3> name :op1 <lit> South </lit> :op2 <lit> Africa </lit> ) ) ) :location ( <pointer:4> sky :mod ( <pointer:5> blue ) ) )  , ( <pointer:0> fly-01 :ARG1 ( <pointer:1> airplane ) :path ( <pointer:2> air ) ) </g>  <t> An airplane is flying through the air </t>,0
40,<t> The black and white dog is running in a field </t> <g> ( <pointer:0> run-02 :ARG0 ( <pointer:1> dog :ARG1-of ( <pointer:2> black-04 ) :ARG1-of ( <pointer:3> white-03 ) ) :location ( <pointer:4> field ) )  , ( <pointer:0> run-02 :ARG0 ( <pointer:1> dog :ARG1-of ( <pointer:2> black-04 ) :ARG1-of ( <pointer:3> white-03 ) ) :location ( <pointer:4> outdoors ) ) </g>  <t> The black and white dog is running outdoors </t>,0
41,<t> A horse is being ridden in a creek by a man </t> <g> ( <pointer:0> ride-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> horse ) :location ( <pointer:3> creek ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> horse ) :location ( <pointer:3> creek ) ) </g>  <t> The man is riding a horse by a creek </t>,0
42,<t> The man is playing a game on the grass </t> <g> ( <pointer:0> play-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> game ) :location ( <pointer:3> grass ) )  , ( <pointer:0> graze-01 :ARG0 ( <pointer:1> rhino ) :ARG1 ( <pointer:2> grass ) ) </g>  <t> The rhino is grazing on the grass </t>,1
43,<t> A man is playing a wooden flute </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> flute :consist-of ( <pointer:3> wood ) ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> piano ) ) </g>  <t> A man is playing the piano </t>,1
44,<t> The man is riding a horse </t> <g> ( <pointer:0> ride-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> horse ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> horse ) ) </g>  <t> A man is riding a horse </t>,0
45,<t> A cat is playing with a device </t> <g> ( <pointer:0> play-01 :ARG0 ( <pointer:1> cat ) :ARG2 ( <pointer:2> device ) )  , ( <pointer:0> play-01 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> mud ) :manner ( <pointer:3> enthusiastic-03 ) ) </g>  <t> The boy is enthusiastically playing in the mud </t>,1
46,<t> Four people are walking on a bridge over a river </t> <g> ( <pointer:0> walk-01 :ARG0 ( <pointer:1> person :quant 4 ) :ARG2 ( <pointer:2> bridge :location ( <pointer:3> over :op1 ( <pointer:4> river ) ) ) )  , ( <pointer:0> walk-01 :ARG0 ( <pointer:1> person :quant 4 ) :ARG2 ( <pointer:2> bridge :location ( <pointer:3> over :op1 ( <pointer:4> body :consist-of ( <pointer:5> water ) ) ) ) ) </g>  <t> Four people are walking on a bridge over a body of water </t>,0
47,<t> The woman is playing with two young boys at a park </t> <g> ( <pointer:0> play-01 :ARG0 ( <pointer:1> woman ) :ARG3 ( <pointer:2> boy :quant 2 :mod ( <pointer:3> young ) ) :location ( <pointer:4> park ) )  , ( <pointer:0> play-01 :ARG0 ( <pointer:1> woman ) :ARG3 ( <pointer:2> boy :quant 2 :mod ( <pointer:3> young ) ) :location ( <pointer:4> park ) ) </g>  <t> A woman is playing with two young boys at a park </t>,0
48,<t> A dog is jumping high into the air in the country </t> <g> ( <pointer:0> jump-03 :ARG0 ( <pointer:1> dog ) :ARG2 ( <pointer:2> air ) :ARG1-of ( <pointer:3> high-02 ) :location ( <pointer:4> country ) )  , ( <pointer:0> jump-03 :ARG0 ( <pointer:1> dog ) :location ( <pointer:2> tree ) :manner ( <pointer:3> shade ) ) </g>  <t> A dog is jumping on a trees in the shades </t>,1
49,"<t> The male, who is dark skinned, is standing on one hand in front of a yellow building </t> <g> ( <pointer:0> male )  ", ( <pointer:0> person :ARG1-of ( <pointer:1> skin-01 :ARG1-of ( <pointer:2> dark-02 ) ) ) </g>  <t> The dark skinned male is standing on one hand in front of a yellow building </t>,0
50,<t> The man is practicing the guitar </t> <g> ( <pointer:0> practice-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> guitar ) )  , ( <pointer:0> practice-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> guitar ) ) </g>  <t> The person is practicing the guitar </t>,0
51,<t> Eggs are being boiled by a woman </t> <g> ( <pointer:0> boil-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> egg ) )  , ( <pointer:0> place-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> egg :quant 2 ) :ARG2 ( <pointer:3> pot :consist-of ( <pointer:4> water ) ) ) </g>  <t> A woman is placing two eggs into a pot of water </t>,1
52,<t> A woman is riding a horse </t> <g> ( <pointer:0> ride-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> horse ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> animal ) ) </g>  <t> A woman is riding an animal </t>,0
53,<t> A white race car is driving through a puddle </t> <g> ( <pointer:0> drive-01 :ARG0 ( <pointer:1> car :mod ( <pointer:2> race ) :ARG1-of ( <pointer:3> white-03 ) ) :path ( <pointer:4> puddle ) )  , ( <pointer:0> drive-01 :ARG0 ( <pointer:1> vehicle :ARG0-of ( <pointer:2> race-02 ) :ARG1-of ( <pointer:3> white-03 ) ) :path ( <pointer:4> puddle ) ) </g>  <t> A white racing vehicle is driving through a puddle </t>,0
54,<t> A woman is tapping her fingers on a table </t> <g> ( <pointer:0> tap-04 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> finger :part-of <pointer:1> ) :location ( <pointer:3> table ) )  , ( <pointer:0> tap-04 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> finger :part-of <pointer:1> ) :manner ( <pointer:3> nervous-01 :ARG1 <pointer:1> ) ) </g>  <t> A woman is tapping her fingers nervously </t>,1
55,<t> A dog in a colored coat is running swiftly across the yard </t> <g> ( <pointer:0> run-02 :ARG0 ( <pointer:1> dog :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> coat :ARG1-of ( <pointer:4> color-01 ) ) ) ) :ARG1 ( <pointer:5> across :op1 ( <pointer:6> yard ) ) :manner ( <pointer:7> swift ) )  , ( <pointer:0> run-02 :ARG0 ( <pointer:1> dog :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> coat :ARG1-of ( <pointer:4> color-01 ) ) ) ) :path ( <pointer:5> across :op1 ( <pointer:6> yard ) ) ) </g>  <t> A dog in a colored coat is running across the yard </t>,0
56,<t> The chef is carefully pouring oil in the pan </t> <g> ( <pointer:0> pour-01 :ARG0 ( <pointer:1> chef ) :ARG1 ( <pointer:2> oil ) :ARG3 ( <pointer:3> pan ) :manner ( <pointer:4> careful ) )  , ( <pointer:0> pour-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> liquid ) :ARG3 ( <pointer:3> pot ) ) </g>  <t> A man is pouring liquid into a pot </t>,1
57,<t> A man is cutting a box </t> <g> ( <pointer:0> cut-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> box ) )  , ( <pointer:0> cut-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> tape ) :location ( <pointer:3> box ) ) </g>  <t> The man is cutting the tape on the box </t>,1
58,<t> A man is walking a woman through the woods </t> <g> ( <pointer:0> walk-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> woman ) :ARG2 ( <pointer:3> through :op1 ( <pointer:4> woods ) ) )  , ( <pointer:0> walk-01 :ARG0 ( <pointer:1> and :op1 ( <pointer:2> man ) :op2 ( <pointer:3> woman ) ) ) </g>  <t> The man and woman are walking </t>,0
59,<t> A black dog with a red collar is amusedly putting its face in the water </t> <g> ( <pointer:0> put-01 :ARG0 ( <pointer:1> dog :ARG1-of ( <pointer:2> black-04 ) :part ( <pointer:3> collar :ARG1-of ( <pointer:4> red-02 ) ) ) :ARG1 ( <pointer:5> face :part-of <pointer:1> ) :ARG2 ( <pointer:6> water ) :ARG2-of ( <pointer:7> amuse-01 :ARG1 <pointer:1> ) )  , ( <pointer:0> stand-01 :ARG1 ( <pointer:1> dog :ARG1-of ( <pointer:2> black-04 ) ) :ARG2 ( <pointer:3> water :mod ( <pointer:4> shallow ) ) ) </g>  <t> A black dog is standing in shallow water </t>,1
60,<t> A skateboarder is doing tricks on a half pipe </t> <g> ( <pointer:0> do-02 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> skate-01 ) ) :ARG1 ( <pointer:3> trick ) :location ( <pointer:4> pipe :mod ( <pointer:5> half ) ) )  , ( <pointer:0> skate-01 :ARG0 ( <pointer:1> man ) :location ( <pointer:2> pipe :mod ( <pointer:3> half ) ) ) </g>  <t> A man is skateboarding on a half pipe </t>,0
